Line 1 getShape : 44 20
Line 2 columns : 1x0 1x1 1x2 1x3 1x4 1x5 1x6 1x7 1x8 1x9 1x10 1x11 1x12 1x13 1x14 1x15 1x16 1x17 1x18 1x19
Line 3 printHead 100 100
1x0 1x1 1x2 1x3 1x4 1x5 1x6 1x7 1x8 1x9 1x10 1x11 1x12 1x13 1x14 1x15 1x16 1x17 1x18 1x19
56 10 80 36 60 84 26 99 8 83 54 12 83 53 19 68 47 90 46 35
76 52 45 10 1 15 34 22 72 75 5 57 66 99 83 49 99 12 12 72
9 43 31 12 56 13 27 63 84 49 53 34 85 83 2 60 80 61 19 79
95 13 44 27 75 52 53 85 75 74 24 38 75 14 56 76 64 23 98 89
28 60 4 71 71 28 91 78 80 3 13 14 81 5 95 39 8 75 52 27
24 71 34 10 81 84 45 83 40 0 12 88 24 32 6 92 44 72 5 26
84 15 77 13 17 19 49 69 22 0 50 58 56 30 88 82 17 3 52 82
1 91 38 84 5 57 45 86 0 35 63 18 67 95 91 14 52 69 14 10
21 93 26 27 63 37 82 8 27 21 14 80 22 0 17 72 27 74 4 54
81 49 48 42 65 12 45 94 2 7 19 60 55 71 43 37 33 91 50 64
86 60 33 7 27 14 54 16 70 34 68 7 46 8 10 48 57 68 52 39
45 58 61 27 73 22 79 44 60 67 82 22 31 22 30 53 8 70 15 87
Line 4 printHead 100 100
1x0 1x1 1x2 1x3 1x4 1x5 1x6 1x7 1x8 1x9 1x10 1x11 1x12 1x13 1x14 1x15 1x16 1x17 1x18 1x19
7 71 95 36 94 26 16 6 85 94 51 17 16 81 37 51 68 26 1 31
88 17 61 41 3 68 68 16 0 58 54 5 68 32 33 89 56 82 79 31
37 56 21 99 67 98 24 80 22 43 68 53 53 13 54 30 91 21 59 17
87 98 49 66 32 25 27 50 19 0 23 80 18 69 80 49 2 75 8 28
33 87 80 49 48 63 38 67 92 17 59 92 47 83 5 29 36 44 75 61
64 3 88 64 80 37 99 4 33 10 2 32 30 55 0 85 1 77 70 28
7 4 18 21 10 87 56 69 96 13 4 68 26 1 68 74 10 25 69 29
42 90 82 6 52 10 1 51 34 23 99 28 80 52 68 6 61 42 75 39
26 76 44 96 88 54 30 62 39 63 22 80 16 0 0 74 35 34 0 40
27 61 69 4 51 0 52 40 14 73 45 58 4 83 55 34 30 15 80 10
96 45 38 68 13 42 53 0 37 99 76 63 43 95 53 92 3 56 47 27
6 75 88 25 57 47 60 35 80 86 28 34 55 47 88 60 36 81 72 25
85 14 70 46 80 70 34 25 59 44 33 33 44 85 40 92 91 66 27 25
36 53 47 11 1 1 20 17 42 11 57 12 93 75 62 99 30 16 83 70
16 34 21 96 83 33 39 64 12 31 5 66 4 54 15 53 79 18 97 7
30 54 59 23 97 47 94 15 14 99 27 40 72 82 9 75 88 34 95 77
31 37 50 42 97 78 11 26 71 83 24 39 57 81 26 22 90 48 32 42
82 87 13 72 47 36 32 13 18 61 0 61 5 15 63 38 80 25 90 27
69 25 10 46 75 22 96 16 61 38 4 57 19 76 20 55 95 64 60 82
14 50 41 25 6 94 60 48 81 45 46 56 63 24 90 33 10 51 46 57
48 89 38 80 55 58 37 93 77 15 77 1 64 20 11 84 59 13 24 75
53 52 95 71 16 76 28 44 89 3 47 43 89 21 31 99 25 92 41 50
57 69 24 27 71 92 0 29 99 69 67 64 67 19 20 23 92 31 24 3
67 16 55 61 60 76 49 78 28 62 62 68 55 91 9 81 52 70 67 68
11 68 23 79 57 51 85 28 99 34 40 5 14 10 18 24 9 96 3 50
41 27 31 38 15 19 27 39 44 83 94 35 52 96 77 31 27 10 77 19
78 91 66 87 21 41 37 58 76 42 40 29 25 5 22 76 14 1 61 77
78 88 57 74 36 31 67 99 29 26 76 81 14 67 99 96 95 45 40 98
35 88 15 55 89 67 77 92 87 16 55 18 0 19 0 35 11 15 48 42
99 16 33 79 77 58 81 21 30 59 86 93 26 48 88 81 76 10 3 50
32 12 41 93 70 95 6 24 18 81 10 89 66 15 33 78 92 78 53 88
84 1 29 52 46 17 39 17 55 74 97 49 98 96 92 45 29 17 49 68
56 10 80 36 60 84 26 99 8 83 54 12 83 53 19 68 47 90 46 35
76 52 45 10 1 15 34 22 72 75 5 57 66 99 83 49 99 12 12 72
9 43 31 12 56 13 27 63 84 49 53 34 85 83 2 60 80 61 19 79
95 13 44 27 75 52 53 85 75 74 24 38 75 14 56 76 64 23 98 89
28 60 4 71 71 28 91 78 80 3 13 14 81 5 95 39 8 75 52 27
24 71 34 10 81 84 45 83 40 0 12 88 24 32 6 92 44 72 5 26
84 15 77 13 17 19 49 69 22 0 50 58 56 30 88 82 17 3 52 82
1 91 38 84 5 57 45 86 0 35 63 18 67 95 91 14 52 69 14 10
21 93 26 27 63 37 82 8 27 21 14 80 22 0 17 72 27 74 4 54
81 49 48 42 65 12 45 94 2 7 19 60 55 71 43 37 33 91 50 64
86 60 33 7 27 14 54 16 70 34 68 7 46 8 10 48 57 68 52 39
45 58 61 27 73 22 79 44 60 67 82 22 31 22 30 53 8 70 15 87
Line 5 extract 0 1 7 36
1x7 1x8 1x9 1x10 1x11 1x12 1x13 1x14 1x15 1x16 1x17 1x18 1x19
6 85 94 51 17 16 81 37 51 68 26 1 31
16 0 58 54 5 68 32 33 89 56 82 79 31
Line 6 printHead 100 100
1x0 1x1 1x2 1x3 1x4 1x5 1x6 1x7 1x8 1x9 1x10 1x11 1x12 1x13 1x14 1x15 1x16 1x17 1x18 1x19
7 71 95 36 94 26 16 6 85 94 51 17 16 81 37 51 68 26 1 31
88 17 61 41 3 68 68 16 0 58 54 5 68 32 33 89 56 82 79 31
37 56 21 99 67 98 24 80 22 43 68 53 53 13 54 30 91 21 59 17
87 98 49 66 32 25 27 50 19 0 23 80 18 69 80 49 2 75 8 28
33 87 80 49 48 63 38 67 92 17 59 92 47 83 5 29 36 44 75 61
64 3 88 64 80 37 99 4 33 10 2 32 30 55 0 85 1 77 70 28
7 4 18 21 10 87 56 69 96 13 4 68 26 1 68 74 10 25 69 29
42 90 82 6 52 10 1 51 34 23 99 28 80 52 68 6 61 42 75 39
26 76 44 96 88 54 30 62 39 63 22 80 16 0 0 74 35 34 0 40
27 61 69 4 51 0 52 40 14 73 45 58 4 83 55 34 30 15 80 10
96 45 38 68 13 42 53 0 37 99 76 63 43 95 53 92 3 56 47 27
6 75 88 25 57 47 60 35 80 86 28 34 55 47 88 60 36 81 72 25
85 14 70 46 80 70 34 25 59 44 33 33 44 85 40 92 91 66 27 25
36 53 47 11 1 1 20 17 42 11 57 12 93 75 62 99 30 16 83 70
16 34 21 96 83 33 39 64 12 31 5 66 4 54 15 53 79 18 97 7
30 54 59 23 97 47 94 15 14 99 27 40 72 82 9 75 88 34 95 77
31 37 50 42 97 78 11 26 71 83 24 39 57 81 26 22 90 48 32 42
82 87 13 72 47 36 32 13 18 61 0 61 5 15 63 38 80 25 90 27
69 25 10 46 75 22 96 16 61 38 4 57 19 76 20 55 95 64 60 82
14 50 41 25 6 94 60 48 81 45 46 56 63 24 90 33 10 51 46 57
48 89 38 80 55 58 37 93 77 15 77 1 64 20 11 84 59 13 24 75
53 52 95 71 16 76 28 44 89 3 47 43 89 21 31 99 25 92 41 50
57 69 24 27 71 92 0 29 99 69 67 64 67 19 20 23 92 31 24 3
67 16 55 61 60 76 49 78 28 62 62 68 55 91 9 81 52 70 67 68
11 68 23 79 57 51 85 28 99 34 40 5 14 10 18 24 9 96 3 50
41 27 31 38 15 19 27 39 44 83 94 35 52 96 77 31 27 10 77 19
78 91 66 87 21 41 37 58 76 42 40 29 25 5 22 76 14 1 61 77
78 88 57 74 36 31 67 99 29 26 76 81 14 67 99 96 95 45 40 98
35 88 15 55 89 67 77 92 87 16 55 18 0 19 0 35 11 15 48 42
99 16 33 79 77 58 81 21 30 59 86 93 26 48 88 81 76 10 3 50
32 12 41 93 70 95 6 24 18 81 10 89 66 15 33 78 92 78 53 88
84 1 29 52 46 17 39 17 55 74 97 49 98 96 92 45 29 17 49 68
56 10 80 36 60 84 26 99 8 83 54 12 83 53 19 68 47 90 46 35
76 52 45 10 1 15 34 22 72 75 5 57 66 99 83 49 99 12 12 72
9 43 31 12 56 13 27 63 84 49 53 34 85 83 2 60 80 61 19 79
95 13 44 27 75 52 53 85 75 74 24 38 75 14 56 76 64 23 98 89
28 60 4 71 71 28 91 78 80 3 13 14 81 5 95 39 8 75 52 27
24 71 34 10 81 84 45 83 40 0 12 88 24 32 6 92 44 72 5 26
84 15 77 13 17 19 49 69 22 0 50 58 56 30 88 82 17 3 52 82
1 91 38 84 5 57 45 86 0 35 63 18 67 95 91 14 52 69 14 10
21 93 26 27 63 37 82 8 27 21 14 80 22 0 17 72 27 74 4 54
81 49 48 42 65 12 45 94 2 7 19 60 55 71 43 37 33 91 50 64
86 60 33 7 27 14 54 16 70 34 68 7 46 8 10 48 57 68 52 39
45 58 61 27 73 22 79 44 60 67 82 22 31 22 30 53 8 70 15 87
Line 7 extract 37 43 40 75
Line 8 operator= 
1x0 1x1 1x2 1x3 1x4 1x5 1x6 1x7 1x8 1x9 1x10 1x11 1x12 1x13 1x14 1x15 1x16 1x17 1x18 1x19
7 71 95 36 94 26 16 6 85 94 51 17 16 81 37 51 68 26 1 31
88 17 61 41 3 68 68 16 0 58 54 5 68 32 33 89 56 82 79 31
37 56 21 99 67 98 24 80 22 43 68 53 53 13 54 30 91 21 59 17
87 98 49 66 32 25 27 50 19 0 23 80 18 69 80 49 2 75 8 28
33 87 80 49 48 63 38 67 92 17 59 92 47 83 5 29 36 44 75 61
64 3 88 64 80 37 99 4 33 10 2 32 30 55 0 85 1 77 70 28
7 4 18 21 10 87 56 69 96 13 4 68 26 1 68 74 10 25 69 29
42 90 82 6 52 10 1 51 34 23 99 28 80 52 68 6 61 42 75 39
26 76 44 96 88 54 30 62 39 63 22 80 16 0 0 74 35 34 0 40
27 61 69 4 51 0 52 40 14 73 45 58 4 83 55 34 30 15 80 10
96 45 38 68 13 42 53 0 37 99 76 63 43 95 53 92 3 56 47 27
6 75 88 25 57 47 60 35 80 86 28 34 55 47 88 60 36 81 72 25
85 14 70 46 80 70 34 25 59 44 33 33 44 85 40 92 91 66 27 25
36 53 47 11 1 1 20 17 42 11 57 12 93 75 62 99 30 16 83 70
16 34 21 96 83 33 39 64 12 31 5 66 4 54 15 53 79 18 97 7
30 54 59 23 97 47 94 15 14 99 27 40 72 82 9 75 88 34 95 77
31 37 50 42 97 78 11 26 71 83 24 39 57 81 26 22 90 48 32 42
82 87 13 72 47 36 32 13 18 61 0 61 5 15 63 38 80 25 90 27
69 25 10 46 75 22 96 16 61 38 4 57 19 76 20 55 95 64 60 82
14 50 41 25 6 94 60 48 81 45 46 56 63 24 90 33 10 51 46 57
48 89 38 80 55 58 37 93 77 15 77 1 64 20 11 84 59 13 24 75
53 52 95 71 16 76 28 44 89 3 47 43 89 21 31 99 25 92 41 50
57 69 24 27 71 92 0 29 99 69 67 64 67 19 20 23 92 31 24 3
67 16 55 61 60 76 49 78 28 62 62 68 55 91 9 81 52 70 67 68
11 68 23 79 57 51 85 28 99 34 40 5 14 10 18 24 9 96 3 50
41 27 31 38 15 19 27 39 44 83 94 35 52 96 77 31 27 10 77 19
78 91 66 87 21 41 37 58 76 42 40 29 25 5 22 76 14 1 61 77
78 88 57 74 36 31 67 99 29 26 76 81 14 67 99 96 95 45 40 98
35 88 15 55 89 67 77 92 87 16 55 18 0 19 0 35 11 15 48 42
99 16 33 79 77 58 81 21 30 59 86 93 26 48 88 81 76 10 3 50
32 12 41 93 70 95 6 24 18 81 10 89 66 15 33 78 92 78 53 88
84 1 29 52 46 17 39 17 55 74 97 49 98 96 92 45 29 17 49 68
56 10 80 36 60 84 26 99 8 83 54 12 83 53 19 68 47 90 46 35
76 52 45 10 1 15 34 22 72 75 5 57 66 99 83 49 99 12 12 72
9 43 31 12 56 13 27 63 84 49 53 34 85 83 2 60 80 61 19 79
95 13 44 27 75 52 53 85 75 74 24 38 75 14 56 76 64 23 98 89
28 60 4 71 71 28 91 78 80 3 13 14 81 5 95 39 8 75 52 27
24 71 34 10 81 84 45 83 40 0 12 88 24 32 6 92 44 72 5 26
84 15 77 13 17 19 49 69 22 0 50 58 56 30 88 82 17 3 52 82
1 91 38 84 5 57 45 86 0 35 63 18 67 95 91 14 52 69 14 10
21 93 26 27 63 37 82 8 27 21 14 80 22 0 17 72 27 74 4 54
81 49 48 42 65 12 45 94 2 7 19 60 55 71 43 37 33 91 50 64
86 60 33 7 27 14 54 16 70 34 68 7 46 8 10 48 57 68 52 39
45 58 61 27 73 22 79 44 60 67 82 22 31 22 30 53 8 70 15 87
Line 9 printHead 100 100
1x0 1x1 1x2 1x3 1x4 1x5 1x6 1x7 1x8 1x9 1x10 1x11 1x12 1x13 1x14 1x15 1x16 1x17 1x18 1x19
7 71 95 36 94 26 16 6 85 94 51 17 16 81 37 51 68 26 1 31
88 17 61 41 3 68 68 16 0 58 54 5 68 32 33 89 56 82 79 31
37 56 21 99 67 98 24 80 22 43 68 53 53 13 54 30 91 21 59 17
87 98 49 66 32 25 27 50 19 0 23 80 18 69 80 49 2 75 8 28
33 87 80 49 48 63 38 67 92 17 59 92 47 83 5 29 36 44 75 61
64 3 88 64 80 37 99 4 33 10 2 32 30 55 0 85 1 77 70 28
7 4 18 21 10 87 56 69 96 13 4 68 26 1 68 74 10 25 69 29
42 90 82 6 52 10 1 51 34 23 99 28 80 52 68 6 61 42 75 39
26 76 44 96 88 54 30 62 39 63 22 80 16 0 0 74 35 34 0 40
27 61 69 4 51 0 52 40 14 73 45 58 4 83 55 34 30 15 80 10
96 45 38 68 13 42 53 0 37 99 76 63 43 95 53 92 3 56 47 27
6 75 88 25 57 47 60 35 80 86 28 34 55 47 88 60 36 81 72 25
85 14 70 46 80 70 34 25 59 44 33 33 44 85 40 92 91 66 27 25
36 53 47 11 1 1 20 17 42 11 57 12 93 75 62 99 30 16 83 70
16 34 21 96 83 33 39 64 12 31 5 66 4 54 15 53 79 18 97 7
30 54 59 23 97 47 94 15 14 99 27 40 72 82 9 75 88 34 95 77
31 37 50 42 97 78 11 26 71 83 24 39 57 81 26 22 90 48 32 42
82 87 13 72 47 36 32 13 18 61 0 61 5 15 63 38 80 25 90 27
69 25 10 46 75 22 96 16 61 38 4 57 19 76 20 55 95 64 60 82
14 50 41 25 6 94 60 48 81 45 46 56 63 24 90 33 10 51 46 57
48 89 38 80 55 58 37 93 77 15 77 1 64 20 11 84 59 13 24 75
53 52 95 71 16 76 28 44 89 3 47 43 89 21 31 99 25 92 41 50
57 69 24 27 71 92 0 29 99 69 67 64 67 19 20 23 92 31 24 3
67 16 55 61 60 76 49 78 28 62 62 68 55 91 9 81 52 70 67 68
11 68 23 79 57 51 85 28 99 34 40 5 14 10 18 24 9 96 3 50
41 27 31 38 15 19 27 39 44 83 94 35 52 96 77 31 27 10 77 19
78 91 66 87 21 41 37 58 76 42 40 29 25 5 22 76 14 1 61 77
78 88 57 74 36 31 67 99 29 26 76 81 14 67 99 96 95 45 40 98
35 88 15 55 89 67 77 92 87 16 55 18 0 19 0 35 11 15 48 42
99 16 33 79 77 58 81 21 30 59 86 93 26 48 88 81 76 10 3 50
32 12 41 93 70 95 6 24 18 81 10 89 66 15 33 78 92 78 53 88
84 1 29 52 46 17 39 17 55 74 97 49 98 96 92 45 29 17 49 68
56 10 80 36 60 84 26 99 8 83 54 12 83 53 19 68 47 90 46 35
76 52 45 10 1 15 34 22 72 75 5 57 66 99 83 49 99 12 12 72
9 43 31 12 56 13 27 63 84 49 53 34 85 83 2 60 80 61 19 79
95 13 44 27 75 52 53 85 75 74 24 38 75 14 56 76 64 23 98 89
28 60 4 71 71 28 91 78 80 3 13 14 81 5 95 39 8 75 52 27
24 71 34 10 81 84 45 83 40 0 12 88 24 32 6 92 44 72 5 26
84 15 77 13 17 19 49 69 22 0 50 58 56 30 88 82 17 3 52 82
1 91 38 84 5 57 45 86 0 35 63 18 67 95 91 14 52 69 14 10
21 93 26 27 63 37 82 8 27 21 14 80 22 0 17 72 27 74 4 54
81 49 48 42 65 12 45 94 2 7 19 60 55 71 43 37 33 91 50 64
86 60 33 7 27 14 54 16 70 34 68 7 46 8 10 48 57 68 52 39
45 58 61 27 73 22 79 44 60 67 82 22 31 22 30 53 8 70 15 87
Line 10 extract 42 75 14 84
1x14 1x15 1x16 1x17 1x18 1x19
10 48 57 68 52 39
30 53 8 70 15 87
Line 11 printTail -1 6
Line 12 printHead 100 100
1x0 1x1 1x2 1x3 1x4 1x5 1x6 1x7 1x8 1x9 1x10 1x11 1x12 1x13 1x14 1x15 1x16 1x17 1x18 1x19
7 71 95 36 94 26 16 6 85 94 51 17 16 81 37 51 68 26 1 31
88 17 61 41 3 68 68 16 0 58 54 5 68 32 33 89 56 82 79 31
37 56 21 99 67 98 24 80 22 43 68 53 53 13 54 30 91 21 59 17
87 98 49 66 32 25 27 50 19 0 23 80 18 69 80 49 2 75 8 28
33 87 80 49 48 63 38 67 92 17 59 92 47 83 5 29 36 44 75 61
64 3 88 64 80 37 99 4 33 10 2 32 30 55 0 85 1 77 70 28
7 4 18 21 10 87 56 69 96 13 4 68 26 1 68 74 10 25 69 29
42 90 82 6 52 10 1 51 34 23 99 28 80 52 68 6 61 42 75 39
26 76 44 96 88 54 30 62 39 63 22 80 16 0 0 74 35 34 0 40
27 61 69 4 51 0 52 40 14 73 45 58 4 83 55 34 30 15 80 10
96 45 38 68 13 42 53 0 37 99 76 63 43 95 53 92 3 56 47 27
6 75 88 25 57 47 60 35 80 86 28 34 55 47 88 60 36 81 72 25
85 14 70 46 80 70 34 25 59 44 33 33 44 85 40 92 91 66 27 25
36 53 47 11 1 1 20 17 42 11 57 12 93 75 62 99 30 16 83 70
16 34 21 96 83 33 39 64 12 31 5 66 4 54 15 53 79 18 97 7
30 54 59 23 97 47 94 15 14 99 27 40 72 82 9 75 88 34 95 77
31 37 50 42 97 78 11 26 71 83 24 39 57 81 26 22 90 48 32 42
82 87 13 72 47 36 32 13 18 61 0 61 5 15 63 38 80 25 90 27
69 25 10 46 75 22 96 16 61 38 4 57 19 76 20 55 95 64 60 82
14 50 41 25 6 94 60 48 81 45 46 56 63 24 90 33 10 51 46 57
48 89 38 80 55 58 37 93 77 15 77 1 64 20 11 84 59 13 24 75
53 52 95 71 16 76 28 44 89 3 47 43 89 21 31 99 25 92 41 50
57 69 24 27 71 92 0 29 99 69 67 64 67 19 20 23 92 31 24 3
67 16 55 61 60 76 49 78 28 62 62 68 55 91 9 81 52 70 67 68
11 68 23 79 57 51 85 28 99 34 40 5 14 10 18 24 9 96 3 50
41 27 31 38 15 19 27 39 44 83 94 35 52 96 77 31 27 10 77 19
78 91 66 87 21 41 37 58 76 42 40 29 25 5 22 76 14 1 61 77
78 88 57 74 36 31 67 99 29 26 76 81 14 67 99 96 95 45 40 98
35 88 15 55 89 67 77 92 87 16 55 18 0 19 0 35 11 15 48 42
99 16 33 79 77 58 81 21 30 59 86 93 26 48 88 81 76 10 3 50
32 12 41 93 70 95 6 24 18 81 10 89 66 15 33 78 92 78 53 88
84 1 29 52 46 17 39 17 55 74 97 49 98 96 92 45 29 17 49 68
56 10 80 36 60 84 26 99 8 83 54 12 83 53 19 68 47 90 46 35
76 52 45 10 1 15 34 22 72 75 5 57 66 99 83 49 99 12 12 72
9 43 31 12 56 13 27 63 84 49 53 34 85 83 2 60 80 61 19 79
95 13 44 27 75 52 53 85 75 74 24 38 75 14 56 76 64 23 98 89
28 60 4 71 71 28 91 78 80 3 13 14 81 5 95 39 8 75 52 27
24 71 34 10 81 84 45 83 40 0 12 88 24 32 6 92 44 72 5 26
84 15 77 13 17 19 49 69 22 0 50 58 56 30 88 82 17 3 52 82
1 91 38 84 5 57 45 86 0 35 63 18 67 95 91 14 52 69 14 10
21 93 26 27 63 37 82 8 27 21 14 80 22 0 17 72 27 74 4 54
81 49 48 42 65 12 45 94 2 7 19 60 55 71 43 37 33 91 50 64
86 60 33 7 27 14 54 16 70 34 68 7 46 8 10 48 57 68 52 39
45 58 61 27 73 22 79 44 60 67 82 22 31 22 30 53 8 70 15 87
Line 13 drop 1 45 1x34 : false
Line 14 printHead 100 100
1x0 1x1 1x2 1x3 1x4 1x5 1x6 1x7 1x8 1x9 1x10 1x11 1x12 1x13 1x14 1x15 1x16 1x17 1x18 1x19
7 71 95 36 94 26 16 6 85 94 51 17 16 81 37 51 68 26 1 31
88 17 61 41 3 68 68 16 0 58 54 5 68 32 33 89 56 82 79 31
37 56 21 99 67 98 24 80 22 43 68 53 53 13 54 30 91 21 59 17
87 98 49 66 32 25 27 50 19 0 23 80 18 69 80 49 2 75 8 28
33 87 80 49 48 63 38 67 92 17 59 92 47 83 5 29 36 44 75 61
64 3 88 64 80 37 99 4 33 10 2 32 30 55 0 85 1 77 70 28
7 4 18 21 10 87 56 69 96 13 4 68 26 1 68 74 10 25 69 29
42 90 82 6 52 10 1 51 34 23 99 28 80 52 68 6 61 42 75 39
26 76 44 96 88 54 30 62 39 63 22 80 16 0 0 74 35 34 0 40
27 61 69 4 51 0 52 40 14 73 45 58 4 83 55 34 30 15 80 10
96 45 38 68 13 42 53 0 37 99 76 63 43 95 53 92 3 56 47 27
6 75 88 25 57 47 60 35 80 86 28 34 55 47 88 60 36 81 72 25
85 14 70 46 80 70 34 25 59 44 33 33 44 85 40 92 91 66 27 25
36 53 47 11 1 1 20 17 42 11 57 12 93 75 62 99 30 16 83 70
16 34 21 96 83 33 39 64 12 31 5 66 4 54 15 53 79 18 97 7
30 54 59 23 97 47 94 15 14 99 27 40 72 82 9 75 88 34 95 77
31 37 50 42 97 78 11 26 71 83 24 39 57 81 26 22 90 48 32 42
82 87 13 72 47 36 32 13 18 61 0 61 5 15 63 38 80 25 90 27
69 25 10 46 75 22 96 16 61 38 4 57 19 76 20 55 95 64 60 82
14 50 41 25 6 94 60 48 81 45 46 56 63 24 90 33 10 51 46 57
48 89 38 80 55 58 37 93 77 15 77 1 64 20 11 84 59 13 24 75
53 52 95 71 16 76 28 44 89 3 47 43 89 21 31 99 25 92 41 50
57 69 24 27 71 92 0 29 99 69 67 64 67 19 20 23 92 31 24 3
67 16 55 61 60 76 49 78 28 62 62 68 55 91 9 81 52 70 67 68
11 68 23 79 57 51 85 28 99 34 40 5 14 10 18 24 9 96 3 50
41 27 31 38 15 19 27 39 44 83 94 35 52 96 77 31 27 10 77 19
78 91 66 87 21 41 37 58 76 42 40 29 25 5 22 76 14 1 61 77
78 88 57 74 36 31 67 99 29 26 76 81 14 67 99 96 95 45 40 98
35 88 15 55 89 67 77 92 87 16 55 18 0 19 0 35 11 15 48 42
99 16 33 79 77 58 81 21 30 59 86 93 26 48 88 81 76 10 3 50
32 12 41 93 70 95 6 24 18 81 10 89 66 15 33 78 92 78 53 88
84 1 29 52 46 17 39 17 55 74 97 49 98 96 92 45 29 17 49 68
56 10 80 36 60 84 26 99 8 83 54 12 83 53 19 68 47 90 46 35
76 52 45 10 1 15 34 22 72 75 5 57 66 99 83 49 99 12 12 72
9 43 31 12 56 13 27 63 84 49 53 34 85 83 2 60 80 61 19 79
95 13 44 27 75 52 53 85 75 74 24 38 75 14 56 76 64 23 98 89
28 60 4 71 71 28 91 78 80 3 13 14 81 5 95 39 8 75 52 27
24 71 34 10 81 84 45 83 40 0 12 88 24 32 6 92 44 72 5 26
84 15 77 13 17 19 49 69 22 0 50 58 56 30 88 82 17 3 52 82
1 91 38 84 5 57 45 86 0 35 63 18 67 95 91 14 52 69 14 10
21 93 26 27 63 37 82 8 27 21 14 80 22 0 17 72 27 74 4 54
81 49 48 42 65 12 45 94 2 7 19 60 55 71 43 37 33 91 50 64
86 60 33 7 27 14 54 16 70 34 68 7 46 8 10 48 57 68 52 39
45 58 61 27 73 22 79 44 60 67 82 22 31 22 30 53 8 70 15 87
Line 15 printHead 100 100
1x0 1x1 1x2 1x3 1x4 1x5 1x6 1x7 1x8 1x9 1x10 1x11 1x12 1x13 1x14 1x15 1x16 1x17 1x18 1x19
7 71 95 36 94 26 16 6 85 94 51 17 16 81 37 51 68 26 1 31
88 17 61 41 3 68 68 16 0 58 54 5 68 32 33 89 56 82 79 31
37 56 21 99 67 98 24 80 22 43 68 53 53 13 54 30 91 21 59 17
87 98 49 66 32 25 27 50 19 0 23 80 18 69 80 49 2 75 8 28
33 87 80 49 48 63 38 67 92 17 59 92 47 83 5 29 36 44 75 61
64 3 88 64 80 37 99 4 33 10 2 32 30 55 0 85 1 77 70 28
7 4 18 21 10 87 56 69 96 13 4 68 26 1 68 74 10 25 69 29
42 90 82 6 52 10 1 51 34 23 99 28 80 52 68 6 61 42 75 39
26 76 44 96 88 54 30 62 39 63 22 80 16 0 0 74 35 34 0 40
27 61 69 4 51 0 52 40 14 73 45 58 4 83 55 34 30 15 80 10
